ID,clean_tweet,true_label,predicted_label,probability_of_hateful
2084,bot roots aus garbage prisoners uk,1,1,0.9999999884398919
853,classic,0,1,0.700006967916388
4650,know good hohos 2am answers havent given hohos whoa,0,1,0.5666476012013011
1298,146632324152 update,0,0,1.4156703324084937e-08
20,love u u time ur,0,0,0.48080481916903683
4772,lmaooooo epic bird wins,0,0,0.000996639989741896
4088,bitch smokin gas sta  ferrari,1,1,0.9999999999975411
4320,east coast theres colored hair sweetest wave,0,0,2.36037568299572e-05
5055,best behaved kids mommys commercial audition oreo mcflurries everybody  tco9hfnsmalcu,0,0,7.399259643111622e-13
1481,flight attendants word journos,1,1,0.9999995817250151
1288,waits moment hawaiian sunrise,0,0,5.891404369341885e-11
544,wellybel na,0,0,0.020214169463064258
4354,scandal sex scene airs abc right great pumpkin charlie brown making parents angry  tcovltspk8u4s,0,0,0.0001415789430295011
6459,  im little teapot sho  irish a ist year  tco9o1zfvlezv,0,0,5.670388879524557e-16
1198,thank god 2015 kansas city right,0,0,1.5092637779947375e-05
6658,conjuring wasnt trash wasnt good insidious,0,1,0.9999615393809723
512,warning ladyzaradurose impersonating information needs life,0,1,0.9986225332735039
3354,gonna compare sushi pussy tho aint dicks going sushi,1,1,1.0
4254,guess ill trash drawing roster changes  tco2r8wqge8cr,0,0,6.611810176661124e-14
5999,  nbc news projects charlie baker r wins massachusetts governor  tcosu9jblplro,0,0,5.2939258896699096e-18
2190,retweet agree,1,0,0.02879058164205307
1670,good idea repoed abusive content troll,1,1,0.9999051198771626
1748,insults tl jew hating piece shit,1,1,0.9999999453468617
3353,bitch got dope panties sssshhhhh dramatic,1,1,1.0
1966,trump media normalizing alternet,1,0,0.07531352336730915
6728,mother isnt allowed brownies  tcoh0cft5wcbv,0,0,9.02547293576441e-13
6856,yanks wont playoffs aint al basement thats red sox position tcof7hxndz1hy,0,0,4.7059363208352765e-08
248,kids playing jr hockey buffalo high school hockey,0,0,5.611924854873748e-05
4392,genesis 219 ground lord god formed beast field sky,0,0,6.393804039693294e-14
5412,informed bird pheonix today find physical image ofall paintingsmythological extinct,0,0,7.569599600537584e-19
2551,despise hatred racism causes black people,1,0,0.3638259254936606
5588,mother nature hates yankees baseball,0,0,1.2813038230521041e-09
4962,moist bint lobbed sword think youre ladeda king,0,1,0.9999999803303706
1821,holidays violent time ive begun question impoance families,1,0,6.548627551803834e-08
4517,pops new york family yankee obsessed sister literally cried heard gonna,0,1,0.9762535042390832
3115,im upset got faggots,1,1,0.9999999999999694
1695,conversations going school home need create space time commit help,1,0,1.7813123599567974e-11
4478,project lead military program requires op mock testing,0,0,1.189013432244531e-16
2230,a e scraps controversial series,1,0,0.054257500729103146
6763,spy planes flying british skies hunt jihadi johns assocs advanced tech  tcoxfsezszu0m,0,0,1.038952031604022e-20
5168,enjoying bed perfect teddy bear monkey,0,0,2.7006435846454253e-21
2520,insane crazy racist white woman reaction paranormal insane free classifieds ads,1,1,0.9995273771198272
3067,niggress thinks shes human,1,1,0.8143052776858787
229,scream 204 promo happy bhday hd adveise promo free classifieds ads,0,0,3.3851790716083596e-07
469,great insights trusted professions emea,0,0,3.5619295833989574e-07
1447,finally new phone upgrade,0,0,0.000568546713849252
2549,bet hc white fired years ago,1,1,0.9748422429925425
1917,pure today everybody looking arabic kettled female friends leave better pics media presented gov,1,1,0.8004206942364317
6307,  people baseball boring,0,1,0.9995300330702541
5285,home chicken penne alfredo oreos banjo,0,0,0.006599320887188662
4626,miss nyc nashville needs pro al team closest kc t a thats pretty bad south nl,0,0,0.0020916142648124787
5228,getting twitter jigg trynna stress dont need type heat,0,1,0.9999995227302918
3908,  hoes baes dipssidelines,1,1,0.9999999998246749
3397,ion gotta bitch ass thang dont like wtf im saying unfollow,1,1,1.0
2307,end,1,0,0.3447166107289512
2930,official hate breeds hate,1,0,0.00014148890382795646
6794,weird frosted colored lipgloss weird,0,0,0.0003483529824838247
3013,fag,1,1,0.9999997829140621
5036,point ive got tough life decision ice black translucent sole solid black sole kd vis blk orange airbag,0,0,2.9134819678180997e-07
5830,  farewell tours fault players underachieved yankees year,0,0,3.67249214364883e-08
2534,world man took dive like people fixed bc woman expected,1,1,0.9999999986565034
4230,pineda needed 67 great play,0,0,0.0010147329027847495
4384,85 species birds repo ed chesterfield great backyard bird count area  tcodtllzlxmpf,0,0,1.2401594057152621e-26
677,like bible banger tree hugger like tweet doesnt hold parents accountable,0,1,0.6686636357860513
3143,  tony think yr rude little cunt young know real rock rol,1,1,0.9999999672119944
5679,panda express trash wanted chinese didnt feel like gettin car,0,1,0.9999999319490884
32,people arent problem reading,0,0,0.02330010602508618
3607,cuz looked doesnt mean likes hoe,1,1,1.0
2132,fucking nude nerd girls naked,1,1,0.99999999999999
6690,brownies tho,0,1,0.6054965701360955
545,looks like tag f libtard bot commentsi trolled awhilesame repetitive word4word complete chicago unawareness,0,1,0.9996461564512346
5670,oreos life,0,0,0.4299851002651251
6308,  adult decision college buy guinea pig university iowa,0,0,3.676125740722903e-05
4386,93 feature car1 1503 yellow black feature car buck tag radiator suppo  673xx miles  tco1nknfzqbo9,0,0,1.0987477602062308e-17
3947,  real bitches suck dick,1,1,1.0
593,reason amelia came vancouver distance jamie dakota amelia colin,0,0,5.1869374419271905e-08
1202,ready love,0,0,0.07020932101404252
3830,  man hoe heaven stay taking day,1,1,0.999998553014447
4891,lol getting thisearly bird catches worm,0,0,4.951081192028425e-07
5235,going view point seeing star child monkey,0,0,1.9170551008784977e-10
18,friday wine chill,0,0,9.981851524822577e-05
97,gets angry,0,1,0.6948144204907217
713,posts seen happy come join nowlinkup,0,0,0.005534391459404986
3535,aint going movies hoe straight sexing,1,1,1.0
3972,think bad bitch meaner,1,1,0.9999999999999998
157,father day dear god father u r real care taker thanku thing lord,0,0,1.3099534729350793e-09
5691,pierce wouldve easily drained shots hes trash smh,0,1,0.9995663613751429
1318,holy shit trump 1 person cheering n e new jersey like lied,0,1,0.9936854914708741
3618,lex steele know yall know knocking hoes years moaning process  tcoiz75pey71z,1,1,0.99999711272483
3825,  feminism noun perve ed political ideology hateful bitches fat airplane seats gt  tco,1,1,0.9999999713410787
320,love cry cry cry,0,0,8.644234049312033e-09
2716,happy dont incessant thin veiled gay minorities,1,1,0.9996786370634413
3470,chase pussy sin falls ya lap blessing,1,1,0.9999999979292338
1321,lets happiest people dont best best,0,0,3.22958525475624e-12
1042,thought today gonna turn amazing,0,0,3.0692470026234484e-10
426,pretty sure orlando shooter christian left blaming religion muslim religion n,0,0,0.003499498211257274
5059,big bird holds press conf claims care letter f,0,0,1.6892487461554183e-10
2805,launching january stay tuned dates,1,0,0.0005987458065213494
448,road,0,1,0.5506988259446673
1546,voted scared little bullies,1,0,0.3034194222290037
1836,comments joke smth opinion dont think,1,1,0.999927531648104
4270,best yankees derek jeter joe torre  tcoxmyxfdbkox,0,0,1.0833671492173993e-16
3723,  bae turns hoe  tcoh37nsqcmar,1,0,1.143390093452262e-07
3981,smh niggah,1,1,0.9999999999999993
4093,fuck twitter aint getting bitch,1,1,1.0
6815,remembers middle schoolhigh school throw paper trash seat yell kobe lmfaoooo,0,1,0.9999963671481515
1079,ill follow,0,0,0.04236227672867863
6746,time 2 kill 2 birds 1 stone work renew food handlers card online push play dumb class,0,0,4.102612535178441e-08
2752,latest maryland daily thanks,1,0,1.3521592942338952e-07
3980,skinny girls gotta couple rounds pussy,1,1,1.0
4717,yea dont live guess got roofs arent fixed charlie jeanne,0,0,0.00022269549471544325
1303,blessed work alongside 2 years,0,0,2.2723980128348857e-08
3410,bitch texted,1,1,0.9999999999340381
6492,  birdits planeits supermanu,0,0,4.7877143819017e-15
4519,know best bird moves,0,0,8.153415866160203e-11
4105,ion care im wrong bitch dont blow ur horn,1,1,0.9999999990164896
94,2nd bihday,0,1,0.9962092897087141
4881,dont mean crowd crows,0,0,2.9677011803906267e-08
586,sweat jacket jeans,0,0,0.0849983372777173
6787,watched crows eat sandwich,0,0,2.773567942118767e-12
3319,gotta atleast 510 bitch lol,1,1,0.9999999686922595
2139,racists ceased rant 2016,1,0,0.01536899795861851
4889,approximately 12 crash wasnt supposed members seal team bird,0,0,6.653177997736673e-16
1386,thoughts w lgbt community today monstrous thing,0,1,0.8717518396723604
477,school na,0,1,0.5484876360508756
4341,best asian massage park slope rated spa 7186220221 24  tcou3pzev9e9q,0,0,2.0885898644411627e-12
2705,coming ultra like surprise surprise play golf,1,0,2.4695124546249635e-11
4223,3 0 mcca hy outduels keuchel series finale  tcohijjauktjn,0,0,7.647536158428884e-13
6798,went open house today   place trash ewww,0,1,0.873931972215319
1006,ok guys sleep wish youall spaces happy universals luck forevers love,0,0,4.754138165938973e-09
2998,fuck assholes theyre niggers look alike,1,1,1.0
3444,yall mean running telling tunchi wtf im thats nigga dog niggas nd bitches,1,1,1.0
6034,  jets bills dolphins win sole possession place feel mr belichick,0,0,3.583473278313918e-08
6506,  prime suspect murder 23yo british jihadi wait declared allegiance anonymous  t,0,0,7.559848973697866e-05
4366,feel like season offensive concepts inevitably trash good,0,1,0.9609522994907381
4052,u hitting u gotta bitch love dont u dare em slut,1,1,1.0
2575,thought factory leftright polarisation 14,1,0,3.2404613974610658e-12
3166,  ashamed ill single life fuck w nasty faggot ass white man,1,1,1.0
488,florida pulse gay club attacked orlando 20 dead bbc news,0,0,3.241795110575438e-08
2819,white people rest,1,0,1.54649878742099e-05
1455,obliged request citizens cleveland night hope doubt staged,0,0,5.017845333093637e-13
5957,  gold standard isnt close silver  tc,0,0,0.0005451498812181027
1540,woman catcalled walking shuts harassers best way,1,1,0.9999993394638318
562,feels good buy new clothes losing weight kept putting lazy,0,1,0.8690276530993765
5949,  week thursday game look forward jeter deserves night,0,0,5.285257645388976e-05
5014,half no h american bird species threatened climate change  tcodwsyb5boda  tcof0pvulnf4c,0,0,1.1564666865676066e-22
2273,trump trumps love mustfall,1,0,0.16150586596211386
335,4 days till ahhhhhhhbrghhhjfifowndicosmwvdkckaowj,0,0,4.7920523455145574e-14
3626,lol bitch,1,1,0.9999999999994702
6808,test today im making pan brownies im going lay bed day   eat hea  content,0,0,0.006609641315878339
1673,attempting sabotage country final days,1,0,6.803961095567538e-09
24,theres baking frenzy going bake easy kitchen tastings today,0,0,8.838676088176496e-15
2389,atlanta mayor   police force allow rule city block roads   freeways wo action,1,0,1.5964373592661191e-12
3873,  fought 2 little bitch ass 6 yr olds month ago  tcorasgyut6pj,1,0,0.42937581531713137
6475,  declares victory introducing governor charlie baker  tcohykwrvd,0,0,1.1227799168895278e-18
5845,  smash windshields   birds bees coors light drinkers know wer,0,0,7.207109390136885e-15
2183,vandalised condemns act,1,1,0.8269418797282093
1583,muslims hate america,1,1,0.9992419557173394
6241,  remember paused allstar game honor mariano rivera  tcopqedosoglo,0,0,2.0162475379725778e-07
2747,giant version flapping i95n,1,1,0.9992702459527413
6805,charlie tries walk room cant remember locked door  tcof igzzpqf,0,0,7.596613070904963e-09
5823,  handed flight good hands bird  tco7vjwdcdtxv,0,0,1.0769054133703601e-23
2405,ignored,1,0,0.14366078552728104
4964,special time place decaf coffee trash familys motto java habits,0,0,0.020613011913156534
6452,  birds arent meant caged,0,0,4.1274359412613506e-13
6121,  pick president uncle tom association pick larry elder,0,0,1.04201323412155e-06
829,invest people lifetime,0,0,0.0025958220008683998
5889,  yellow  tcoxb4dkwuoki,0,0,4.9341265667120505e-17
6318,  aint gator youre gator bait,0,0,0.00027093111419927615
5621,nicholas rushlow wearing lucky yellow shi  nails theophylline bitter crystalline compound extracted tea leaves,0,0,2.0609380399452606e-09
3186,somebody choke fucking retard keeps yelling mashed potatoes tool,1,1,0.9999999989955484
3415,equality niggah,1,1,1.0
1609,jc penney employee holds customer headlock wow havent responded,1,1,0.9806128184120405
4775,oh phone trash knew,0,1,0.999999996491862
4830,ve ical nip barsi horizontal ones think itll look hella cute,0,1,0.9999999767019122
5973,  isis jihadi terrorists post 90 tweets minute spread propaganda  tcoerjmvef996,0,0,4.283113475166447e-14
1062,thankful sense taste,0,0,0.012967062432319916
3993,swag bitch  tcoagsweopebp,1,1,0.8824634992997978
1861,u dont u single race,1,1,0.9999999999999702
4875,like worst lyrics post beautiful dont know theyre talking trash,0,1,0.9999860858895007
2400,seriously got rejected driver soon got car im white wow finest,1,0,0.0957311369427507
1478,trump suppoer racist racist trump suppoer irrefutable truism tolerated,1,1,0.9969810534025763
6814,needs alarm worlds annoying bird outside window,0,0,1.584267326551459e-19
6693,rule tie goes runner safe,0,0,5.759709901768018e-08
379,apple hasnt updated 13 391 days replace words pictures got going em,0,1,0.9999933533294868
3750,  bitches fly like peter pand tho,1,1,0.9921995535754944
5040,work wish floating 15 ft sale walma  redneck pool husband probably hasnt cleaned weekend,0,0,0.00019147647106790264
200,depth light day,0,0,1.1253187334430629e-11
2500,sea shepherd suppoers racist,1,1,0.9999996120425096
4862,bird hats gt hat,0,0,0.14923025810427618
3659,things calm pussy cali tree,1,0,1.1715012014836819e-05
2474,white establishment cant blk folx running loving promoting greatness,1,1,0.9988595020131523
2134,pa 642 mil rejected business   stoppe,1,0,1.1216073202146876e-05
5426,im camera shy dont talk phones love rainif youn kno life wouldnt understand,0,0,0.009594196026326078
1085,lucy national disgrace harming women truthfully suffer sexual assault,0,1,0.9999977814917083
5232,god male female blades grass living thing reproduce stay ea h birds bees grass sexnatural,0,0,2.7730572787898408e-09
2576,wanna fucked id 13479 meet,1,1,0.9999999999593243
757,book 59000 58000 cashier cant close eyes let pass walk came,0,0,0.007306205440678907
1721,oh yes rude nasty behavior brought main stream,1,0,0.2604383294533746
2874,preordered sounds great book,1,1,0.9937560497786924
5674,overripe eggplants good eats,0,0,0.0006185041955580619
3227,took find hiding lime tree dis bitch da wrong tree bro,1,1,0.9999999311758568
1733,feel hated potus,1,0,0.35940594071382265
2927,ultimately early wish didnt tell wish didnt,1,0,8.410070324594164e-09
4551,yankees,0,0,7.841073266963142e-05
3077,bitch u sunday nigga,1,1,0.9999999999999998
1194,thats standard home minister,0,1,0.9822103674185849
3440,selfies booty pics cause bitch look like ass,1,1,1.0
5051,fearful wrath god country mock christianity embrace perversion abo ion bows pcmulticulturalism,0,0,0.002424131231963463
1865,people originally meant white landholding males,1,1,0.9995594425364404
1560,clearly humour attempt media undermine wont work trump,1,0,0.03827581966045834
5144,believe people evolved apes im quiet convinced evolution man  tco1rswgnpltc,0,0,2.5939409902612117e-14
1439,social superstar award cmas reduced award 4 active social media,0,0,5.704974103708508e-11
801,paicipate tonight excited meet great young filmmakers,0,0,8.111166598806315e-13
2938,end,1,0,0.3447166107289512
5372,meanif blow foul yellow situation,0,0,0.08567944920540836
548,m ms mcflurries,0,0,0.0009050518648026712
1452,toptags,0,1,0.9030443100849973
1408,like,0,0,0.2767933050273981
3488,fat bitches twitter names princesscookieneckbackcrack lmaoo,1,1,0.9999999999999012
1845,telling white students dont deserve live reason wont die,1,0,5.1122629611264555e-05
6120,  easy youd think find astronaut monkey outfit minute,0,0,1.944773325292576e-06
2346,cowboys racist im convince fooh nigga got 12 wins yall gon swap white boy aint shit,1,1,1.0
1329,bowling tournament dayyyy,0,0,2.4971962104109383e-08
2782,comments spark calls,1,0,0.004195340251208465
1860,upsetting biggest fans,1,0,0.00045014684412415107
3408,like got time wasting bitch broke,1,1,0.9999999999999938
3850,  bitches thinking soooo like everyday average instagram bitch,1,1,0.9999999999999547
5061,bjergsen rune page dont reds quints mean reds blues yellows quints 47,0,0,1.54192257271121e-11
4848,nd kno love clams lol,0,1,0.9992890271327738
5776,  drops trash mixtape dms  tcowkfjfjknci,0,0,0.03281385949167724
6317,  youre playing flappy bird 18002738255 national suicide prevention lifeline   save lives,0,0,3.482261886500335e-15
4735,ugh,0,1,0.9928477224800221
4483,gobbledy gook dont game,0,1,0.9940896112053343
519,spoilers ok people,0,1,0.991179193619621
612,ideas want tell long list ideas came,0,0,0.002890107246488528
2324,mens moto 360 sale womens,1,1,0.9973145159037202
4311,tweet  tcoxwmkac1aw6 dis like da colored brady bunch,0,0,2.607424533889523e-08
684,lovely review recent customers hayes thank lucy,0,0,5.435128552402142e-09
5632,note rocketeer removes cardboard launcher carries trash bin fleeing  tcosb3u1xpeg4,0,0,6.325871254659617e-16
492,happy sunday,0,0,1.5288578593866991e-09
6371,  radio trash,0,1,0.9999633328061154
743,enjoy day,0,0,3.2837731616042075e-10
324,works winter blues,0,0,4.3745179758172443e-10
5785,  dont drunk pass sta  making colored duct tape,0,1,0.9997663559995025
3130,members nontraditional religions subhuman trash,1,1,0.9999979780156784
5315,talk trash spo s,0,1,0.9999979431241474
1047,alice,0,0,0.10160971381009654
4698,like ur domes,0,1,0.9999181358766311
1373,decided lens want basically cost mogage payment nice house,0,1,0.9997092769388526
7000,clam shame,0,1,0.991964291139828
325,journalist people assume diligence food thought,0,0,0.0006799260523267386
5520,la una vez en jap 5 japoneses crearon una que atrapaba ladrones primero la la  tcokhzl8pfgct,0,0,8.583577524459194e-11
587,bought guidelines exercise testing prescription book,0,0,6.349707672609228e-07
3808,  fat bitch want skinny bitch cant cook nothin hoes aint hungry,1,1,1.0
6417,  oreo speedwagon,0,0,3.812264623417238e-08
1076,smilemy life,0,0,0.0001747472691664897
3197,white trash okies dont count real white people count white person count person okies arent people,1,1,0.9972980186759576
4794,cute love yellow raincoat contrast that her hair looks cute p love face icon,0,0,4.6525669381098855e-09
5809,  ran outside mullet flowin nips shown shotgunned cold yelled saturday welcome sexy beast mer,0,0,0.0009997024657948357
4020,bitch texted baby baby miss,1,1,0.9999999999994555
3196,white bus drivers white trash,1,1,0.999999111448621
3540,cant disrespect ass bitches,1,1,1.0
5969,  turn phone loud tweet hear bird chirp,0,0,7.80381406775571e-13
734,global trade balance climbed previous 242b 2419b april,0,0,3.0993257012462724e-08
6842,wow yellow pagenaud marco screwed maybe yellow coming,0,0,1.193669787649845e-06
3810,  smoking weed unattractive haha trying high bitch im trying turn,1,1,0.9999999999997908
89,happy suppo golf tourney 4th place,0,0,5.317488104498883e-12
3247,marrying avoid paying child suppo  win yeah lol dont hoes   thats ok,1,1,0.9999999998765465
5853,  think zlatan class way talks trash,0,1,0.9999982686744274
5528,let jig commence  tcopqvjievqza,0,0,8.608844676826228e-12
5706,republicans massachusetts governorship coakley conceds gov race charlie baker  tcounfdqcqhyk,0,0,2.780710498513676e-14
4756,probably yeah accounts personality handle wear yellow suit puts points,0,1,0.9999945534300211
3403,ohh bitch gotta fck girl second lil family frfr,1,1,1.0
1559,repeat concept talk e,1,0,0.002580207560978045
3307,im otp bitch hold,1,1,0.9999999878978704
5000,acid yellow  tcohkpom1im,0,0,9.17683103165705e-10
199,day today,0,0,1.0928243625024835e-05
1922,plz sign,1,0,0.0624689934504541
2652,hitler comparisons,1,0,0.09333357372869844
1562,fo woh texas police chief officer acted rude racist viral video,1,1,0.9963902018720844
74,flying high bremain odds surged 74 rabobank,0,0,2.1305933848841178e-08
3406,fucked bitch,1,1,1.0
6050,  die flappy bird  tcohknutfdvjz,0,0,5.876079657124743e-18
5201,wondering dhs buying ammo know charlie manson er race war sta s,0,0,0.0005284393002107674
4240, tcovii3smgrm3,0,0,4.069551701326268e-09
6028,  yankees p michael pineda ejected game substance found neck  tco7c3ekgdovb  ,0,0,6.805868655916844e-12
2192,anc prosecute type offences white people listen zuma malema know,1,1,0.9999793348381458
2846,libtard,1,1,0.9999996915133099
4662,maam clear tweet careful brand race traitor nerve thinking,0,1,0.9999998265406568
4177,recipe calls leftover brownie hell leftover brownie thats brownie havent eaten,0,1,0.9995824312885088
1169,getting prepped delegates arriving,0,0,0.009308045609827021
5138,didnt hit slopes today snowboarding lessons thing morning,0,0,2.156484510599486e-11
3870,  bitches dress like pussy taste like hot dog water bad grades  tcowrfv9ld6eo,1,1,0.9999993117022944
6200,  birdits planeits jake mcgee  tcowvdlscodvw,0,0,5.20192252801875e-17
6494,  master a  eating powdered donut looking like left charlie sheens house,0,1,0.983775436572976
3485,everybody got foreign bitches foreign cars,1,1,0.9999999748272765
4707,mets fan tried telling rivera isnt best yankees time closer wtf,0,0,0.0005064356191383463
4747,saves brownie,0,0,7.19802527133389e-06
6389,  reds havent lost series yankee stadium 1961 world series,0,0,2.417487553685663e-12
4620,check aint animated charlie murphy,0,1,0.9999981121372925
3164,  aint bout murder game pussy nigga shut gang,1,1,1.0
4526,hes definitely trash bill cohwer stanford head coach want job id hire new gm course,0,0,0.0006098339237761128
3882,  bitches talking bout dey bout ta chill going bitches saying dat cause getting cold u bitches,1,1,1.0
4594,thanks follow guys im enjoying cold yellow belly right,0,0,3.988378381507678e-05
6533,  new avi thanks b oreo,0,0,0.006101565268185082
4831,touch nedchuck mix,0,1,0.9628620083245776
843,ahhh hea breaks like keeper,0,0,0.022244156026494988
6597,daughter seen charlie villanueva questions 1000,0,0,0.000262738355579125
5905,  charlie sheen man lol  tcofcfsbvaphh,0,0,8.051312887836497e-12
4155,mans trash mans treasure,0,1,0.9999664290888605
3544,trust hoes,1,1,0.9999999999976772
4014,hoes lost   hahaha wanna bet dont job lmao,1,1,0.9999999999999898
2021,todays donkey proud murdering real palestinian semitic children thats,1,1,0.9711156726497354
6037,  realize games mean hillbillies play 162 games year sh,0,0,0.08246507156415019
209,finally getting opening private,0,1,0.6339601947132664
1407,bought dont speak,0,0,0.43779846268495864
2717,10 hours walking woman,1,0,0.003208288813822748
6745,thw white iron band plays weekend fargond aquarium21 friday102910 charlie parr nightsaturday,0,0,6.869029722117744e-21
621,attack bull game 3d think head city,0,0,0.01198363552095101
2973,fleek yo vocabulary faggot,1,1,1.0
5897,    ok im watching mook vs luxneither good mook 30 wasnt close vs hitm,0,0,1.2170709066075864e-06
6591,smuggled letter gaza tunnel digger details suffering hamas rule  tcojusiee1yhk,0,0,8.462258046084511e-10
3160,  green azz niggas   yall new bitches condone dat sucka activity dat doin,1,1,1.0
1003,augst dj vengossie,0,0,0.0514785539949957
2628,arabs islamofascist,1,1,0.9999987484034134
6064,  texas ranchers terrorists repo edly caught border feds clam  tco1vynd9zbph,0,0,5.494597610274771e-16
4356,cont provide colored stickers place nametags members indicate preferred pronouns,0,0,5.888008631956036e-12
1650,stop perpetuating false racism leftist subversive politically correct propaganda america racist w,1,1,0.6748624552031584
6601,dont want true life story american heroes bizzy lazy krayzie   wish wanna watch hillbillies shoot pumpkins,0,0,3.0485328184403248e-05
1088,fathers day weekend fathers,0,0,0.056474297609906465
6657,african goshawk accipiter tachiro species bird prey accipitridae family fou  tcot9xi8iwocs,0,0,3.703132598965749e-27
287,wrong people talk bro ugh feel bad,0,1,0.9996911752122613
551,little crab,0,0,0.014909127855222705
3405,wtf ur tumblr bitch,1,1,0.9999999999998184
4060,fuckin wit niggah aint fuckin wit real niggah,1,1,1.0
4101,bitch dont like somethin wrong wit da bitch,1,1,1.0
4652,dawg trash momma got charged littering dropped school,0,1,1.0
5217,ga charlie,0,0,0.04201929755383375
5642,officials jihadi cockroaches booking tickets cruise ships syria  tcohwkfme75kx  tcorltlvygptl,0,0,1.0328099294933194e-16
1427,ow remove annoying groups facebook notifications provoking thanx,0,0,0.0004745794189922672
5625,gives trophy cause im old colored,0,1,0.9999997364368853
4542,taking franks advice ate yellow snow,0,1,0.8000348404541329
402,grass gets ur mouth bc u ur croc washing toothbrush brush teeth,0,1,0.999999986737206
1035,great local tweet share jivemap,0,0,2.677451782735663e-12
748,congratulations making ghana proud black star love daddies day,0,0,0.014102476698033488
1962,white girl sex black guy best world sex,1,1,0.9999895499130341
42,new stoke tea room final touches opening week,0,0,2.6908876774871075e-12
1980,libtard,1,1,0.9999996915133099
2447,jokes women penis humping girl,1,1,0.9999999999822686
5179,ff consistently marvels worst prope ies ultimate ff good entire ultimate universe trash,0,0,0.01887344635047986
4336,best asian massage park slope rated spa 7186220221 24  tcogpbi04yobq,0,0,1.7611676422406433e-10
1898,tyler perry claims reverse racism critics tlc series,1,0,1.313250606094494e-09
5683,people uncivilized,0,0,0.06567621303455137
1422,tired actually going actually mean work,0,0,6.429160481951085e-08
738,soed wedding flowers,0,0,0.05105946417536811
983,gonna text bet wont text,0,1,0.995877361801191
6401,  ive seen lot democrats charlie baker ad makes want scr,0,0,0.44213380327550605
4837,puppets like intentionally forever cripple peoples ability unify eco political consensus,0,0,1.2508778544235343e-08
4413,jeff luhnow blame astros blowing red sox yankees hc,0,0,2.6246293786395174e-09
5279,hey fans good score  tcohlqal7cigf,0,0,6.312401549563972e-13
4033,translation slow saving hoes 1 1   saving lives,1,0,0.004410502107827098
2863,shot inside pussy office woman,1,1,0.999999999996908
2269,kills 2017 remember born hate love change world,1,0,2.3956568851572172e-11
1769,dont wish happy new year like,1,0,2.2448148698633932e-11
1264,whats going service havent able 4glte day today,0,0,0.0014139672817615578
2648,libtard,1,1,0.9999996915133099
6748,senior class oreo funfetti bars den morning,0,0,4.286752380498499e-06
1500,dealing relatives reminding clock ticking help,1,0,3.29583818133595e-11
1684,good wont win oscar,1,0,0.005431963868944098
1353,swear nicest people screwed,0,0,2.529739771684755e-06
4340,best asian massage park slope rated spa 7186220221 24  tcospvogfyxzt,0,0,1.030933036397595e-12
3400,pussy,1,1,1.0
1653,country argues different shades black,1,0,0.09407013869087948
1048,thankful grandparents,0,0,1.4473416098423378e-05
1633,looks like damned fool 50 years usa openly opposed settlement buliding,1,1,0.9999999925793912
1621,coz vids dont mean woh wotching hilarious watc,1,1,0.9982325920610173
1883,oppose,1,1,0.9999181460931734
4310,thats fav care album trash,0,1,0.9999997731511192
550,day america happened,0,0,0.3547122918418395
3500,fuck bitches disrespectful dont care talk fuck ya boyfriend speak girlfriend,1,1,1.0
5862,  oreo cheesecake bites  tcoyboqr jyt,0,0,2.611254331967636e-11
971,slp poland happy valley 97086 usa valley pls,0,0,3.424987817486656e-12
297,pa 40 billion plus group,0,1,0.8956326325445861
3839,  cant stand messy hoe true story,1,1,0.9999999999982656
1224,cashual xd ahahhskavsa,0,0,1.2452002951083191e-08
6979,teeth break person 10 yellow teeth immediately drop 2,0,0,4.8273955837344e-05
4971,saw theres 15 slope wire zipline,0,0,0.00325616758894378
5463,im glad met chick reminds trash left,0,1,0.9999999661618468
6272,  thats god brownies replace boys,0,0,0.0003305067660511333
3004,im jus tryna vaca away niggers bro,1,1,0.9999999990693134
6436,  occasionally play flappy bird die getting remember hate,0,0,8.69836438035223e-05
101,secret happy life legsclub,0,0,5.617806206485299e-08
3384,small pussy size plugs,1,1,0.9999999999998324
1282,turns breaking promises sucks impoant ones broken,0,0,0.04142921565717601
1979,uk governments new antisemitism definition conflates racism valid criticism israel open,1,0,2.252328046498852e-07
3278,rico shyt money hoe,1,1,0.9999999970954454
1437,lemme find boiler month june,0,0,0.0003350521959342287
3615,leap tall hoes single bound,1,1,0.999999999999996
4902,jim crow laws segregation lynching laws anti womans suffrage laws amazing doesnt want bring,0,0,1.6753302605708957e-05
3358,bitch,1,1,0.9999999947942526
3298,herd dope boy herd gold digger know real bitch fuck like real niggah,1,1,1.0
799,summer rich culture,0,0,3.079050698026504e-05
6816,wouldve known jesusll come ghetto level thorough like black heroine,0,1,0.9999996624086976
1374,dad best job ive fathers day,0,0,0.06976823324560545
1884,preying poor,1,1,0.9973207692193367
6099,  rick scott takes 49 vote charlie crist takes 46 scott wins second term  tcommkygcyvg1  ,0,0,2.6567288219300006e-14
1220,said way follow herby didnt proly good n lookin good,0,1,0.9999999845477252
347,time checked mps represent wishes vice versa,0,0,1.591231336526191e-11
1021,constitutional law scholarprof pres obama calls cuailing constitutional rights wo process,0,0,9.263285187997606e-05
4123,sorry wrong bitch,1,1,0.9999999972145781
6092,  mock michelle obamas video turnip line succession president  s,0,1,0.9199839470712232
6223,  ad haitian charity water life mocks people use hashtag juxtaposition,0,0,5.414618923830176e-07
